scale_km2,grid_family,cell_id,area_effective_km2,evidence_code,evidence_name,n_evidence,n_wells_E01,pct_of_wells,support_state,interpretation
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01963,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E01,Poços canônicos provisórios,1,1,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E02,Profundidade positiva informada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E03,Aquífero informado no cadastro,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E04,Nível estático disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E05,Nível dinâmico disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E06,Vazão específica não negativa,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E09,Transmissividade informada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E11,Última evidência hidrogeológica datada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01964,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,1,0.0,NO_REVIEW_FLAG_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E01,Poços canônicos provisórios,2,2,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E02,Profundidade positiva informada,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E03,Aquífero informado no cadastro,2,2,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E04,Nível estático disponível,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E05,Nível dinâmico disponível,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E06,Vazão específica não negativa,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E09,Transmissividade informada,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,1,2,50.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E11,Última evidência hidrogeológica datada,0,2,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01965,100.00000000000786,E12,Revisão hidroestratigráfica necessária,1,2,50.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E01,Poços canônicos provisórios,1,1,100.0,WELLS_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E02,Profundidade positiva informada,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E03,Aquífero informado no cadastro,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E04,Nível estático disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E05,Nível dinâmico disponível,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E06,Vazão específica não negativa,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E09,Transmissividade informada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,1,1,100.0,EVIDENCE_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E11,Última evidência hidrogeológica datada,0,1,0.0,NO_EVIDENCE_IN_AUDITED_WELLS,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01966,100.00000000000786,E12,Revisão hidroestratigráfica necessária,1,1,100.0,REVIEW_REQUIRED_PRESENT,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01967,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01968,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01969,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01970,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01971,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E05,Nível dinâmico disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E06,Vazão específica não negativa,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E07,Ensaio de bombeamento cadastrado,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E08,Ensaio com metadados mínimos de cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E09,Transmissividade informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E10,Evidência hidroquímica e físico-química parcial,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E11,Última evidência hidrogeológica datada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01972,100.00000000000786,E12,Revisão hidroestratigráfica necessária,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01973,100.00000000000786,E01,Poços canônicos provisórios,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01973,100.00000000000786,E02,Profundidade positiva informada,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01973,100.00000000000786,E03,Aquífero informado no cadastro,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
100,SCALE_PRIMARY_O00_V1,SCALE-100-O00-01973,100.00000000000786,E04,Nível estático disponível,0,0,,UNKNOWN_NO_WELLS_IN_DATASET,DATA_SUPPORT_ONLY_NO_PIH_PRIORITY
